CNPJ_FUNDO,NOME_FUNDO,DATA,COTA,VARIACAO,CAPTACAO,RESGATE,PL,COTISTA
08.973.951/0001-59,BB ACOES SIDERURGIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,2013-07-26,0.484536,0.039119,6150.0,186837.1,58017963.33,13393.0
08.973.951/0001-59,BB ACOES SIDERURGIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,2013-07-25,0.466295,0.018759,23300.0,30949.94,56007594.08,13400.0
08.973.951/0001-59,BB ACOES SIDERURGIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,2013-07-24,0.457709,-0.001466,234710.23,43568.68,54983860.36,13409.0
08.973.951/0001-59,BB ACOES SIDERURGIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,2013-07-23,0.458381,0.013472,31480.0,47282.74,54873239.59,13412.0
08.973.951/0001-59,BB ACOES SIDERURGIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,2013-07-22,0.452288,0.024637,7550.0,13855.05,54159348.12,13418.0
08.973.951/0001-59,BB ACOES SIDERURGIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,2013-07-19,0.441413,-0.001845,157520.0,100328.82,52863261.45,13421.0
08.973.951/0001-59,BB ACOES SIDERURGIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,2013-07-18,0.442229,0.000498,49700.0,37798.87,52903731.56,13425.0
08.973.951/0001-59,BB ACOES SIDERURGIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,2013-07-17,0.442009,0.023882,10100.0,38569.53,52865457.19,13429.0
08.973.951/0001-59,BB ACOES SIDERURGIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,2013-07-16,0.431699,-0.005705,34288.0,34617.73,51660261.22,13438.0
08.973.951/0001-59,BB ACOES SIDERURGIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,2013-07-15,0.434176,0.054662,9300.0,18575.18,51956937.0,13452.0
08.973.951/0001-59,BB ACOES SIDERURGIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,2013-07-12,0.411673,-0.029499,40600.0,1045528.31,49272843.17,13456.0
08.973.951/0001-59,BB ACOES SIDERURGIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,2013-07-11,0.424186,0.029793,14850.0,9015.51,51805966.0,13462.0
08.973.951/0001-59,BB ACOES SIDERURGIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,2013-07-10,0.411914,0.004764,10350.0,12658.84,50301538.53,13469.0
08.973.951/0001-59,BB ACOES SIDERURGIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,2013-07-09,0.409961,-8e-05,13250.0,58671.43,50065332.44,13477.0
08.973.951/0001-59,BB ACOES SIDERURGIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,2013-07-08,0.409994,-0.004999,15919.0,21028.41,50114861.99,13482.0
08.973.951/0001-59,BB ACOES SIDERURGIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,2013-07-05,0.412054,-0.040172,13200.0,16780.07,50371785.32,13493.0
08.973.951/0001-59,BB ACOES SIDERURGIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,2013-07-04,0.4293,0.011393,20850.0,42559.93,52483731.55,13495.0
08.973.951/0001-59,BB ACOES SIDERURGIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,2013-07-03,0.424464,0.008738,20060.0,667346.3,51913964.8,13506.0
08.973.951/0001-59,BB ACOES SIDERURGIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,2013-07-02,0.420787,-0.03997,37182.0,41281.92,52105922.08,13520.0
08.973.951/0001-59,BB ACOES SIDERURGIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,2013-07-01,0.438306,0.014672,22850.0,34018.87,54279531.29,13531.0
08.973.951/0001-59,BB ACOES SIDERURGIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,2013-06-28,0.431968,-0.02424,134900.0,11060.82,53505667.78,13538.0
08.973.951/0001-59,BB ACOES SIDERURGIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,2013-06-27,0.442699,0.020095,696552.94,145898.4,54708012.73,13547.0
08.973.951/0001-59,BB ACOES SIDERURGIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,2013-06-26,0.433978,-0.00672,7631.0,41761.59,53090433.4,13547.0
08.973.951/0001-59,BB ACOES SIDERURGIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,2013-06-25,0.436914,0.03653,18300.0,83717.94,53483992.1,13557.0
08.973.951/0001-59,BB ACOES SIDERURGIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,2013-06-24,0.421516,-0.041249,13400.0,91248.92,51662176.85,13578.0
08.973.951/0001-59,BB ACOES SIDERURGIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,2013-06-21,0.439651,-0.006573,77750.0,145459.33,53966101.81,13595.0
08.973.951/0001-59,BB ACOES SIDERURGIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,2013-06-20,0.44256,0.002353,44200.0,53882.24,54391228.02,13617.0
08.973.951/0001-59,BB ACOES SIDERURGIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,2013-06-19,0.441521,-0.027088,18500.0,43349.3,54273275.88,13625.0
08.973.951/0001-59,BB ACOES SIDERURGIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,2013-06-18,0.453814,-3.1e-05,73400.0,68789.75,55809846.88,13638.0
08.973.951/0001-59,BB ACOES SIDERURGIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,2013-06-17,0.453828,-0.010869,93980.0,132898.72,55807053.83,13646.0
08.973.951/0001-59,BB ACOES SIDERURGIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,2013-06-14,0.458815,-0.000222,35030.0,205021.16,56459534.8,13658.0
08.973.951/0001-59,BB ACOES SIDERURGIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,2013-06-13,0.458917,0.052625,91830.0,75239.62,56642142.29,13664.0
08.973.951/0001-59,BB ACOES SIDERURGIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,2013-06-12,0.435974,-0.007838,50993.0,473012.81,53794599.44,13682.0
08.973.951/0001-59,BB ACOES SIDERURGIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,2013-06-11,0.439418,-0.028189,130970.0,153237.94,54644914.52,13698.0
08.973.951/0001-59,BB ACOES SIDERURGIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,2013-06-10,0.452164,-0.017075,488394.0,271481.4,56252960.5,13720.0
08.973.951/0001-59,BB ACOES SIDERURGIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,2013-06-07,0.460019,-0.020079,268114.0,28635.04,57009461.65,13729.0
08.973.951/0001-59,BB ACOES SIDERURGIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,2013-06-06,0.469445,-0.004605,77400.1,37255.06,57933268.15,13730.0
08.973.951/0001-59,BB ACOES SIDERURGIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,2013-06-05,0.471617,-0.043125,14000.0,83748.73,58160982.62,13737.0
08.973.951/0001-59,BB ACOES SIDERURGIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,2013-06-04,0.492872,0.002936,176333.34,58748.88,60855122.3,13750.0
08.973.951/0001-59,BB ACOES SIDERURGIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,2013-06-03,0.491429,0.016424,14550.0,52493.87,60559621.06,13761.0
08.973.951/0001-59,BB ACOES SIDERURGIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,2013-05-31,0.483488,-0.027776,24560.0,92940.61,59618375.73,13771.0
08.973.951/0001-59,BB ACOES SIDERURGIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,2013-05-29,0.497301,-0.021552,16685.0,62630.51,61392027.79,13780.0
08.973.951/0001-59,BB ACOES SIDERURGIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,2013-05-28,0.508255,0.006348,21148.79,150308.56,62791297.04,13791.0
08.973.951/0001-59,BB ACOES SIDERURGIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,2013-05-27,0.505049,0.0039,46750.0,15603.32,62523498.44,13799.0
08.973.951/0001-59,BB ACOES SIDERURGIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,2013-05-24,0.503087,0.000623,54700.0,202682.62,62249581.86,13798.0
08.973.951/0001-59,BB ACOES SIDERURGIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,2013-05-23,0.502774,-0.008697,119000.0,94982.95,62358720.95,13807.0
08.973.951/0001-59,BB ACOES SIDERURGIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,2013-05-22,0.507185,0.002835,110823.0,165519.85,62881624.21,13815.0
08.973.951/0001-59,BB ACOES SIDERURGIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,2013-05-21,0.505751,0.01383,49180.0,44282.81,62758427.88,13823.0
08.973.951/0001-59,BB ACOES SIDERURGIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,2013-05-20,0.498852,0.011454,120440.0,99591.81,61897396.73,13833.0
08.973.951/0001-59,BB ACOES SIDERURGIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,2013-05-17,0.493203,0.017683,412169.0,37282.61,61175895.36,13854.0
08.973.951/0001-59,BB ACOES SIDERURGIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,2013-05-16,0.484633,-0.001113,106647.83,34055.94,59744497.96,13861.0
08.973.951/0001-59,BB ACOES SIDERURGIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,2013-05-15,0.485173,-0.009406,81016.0,81614.1,59738401.92,13875.0
08.973.951/0001-59,BB ACOES SIDERURGIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,2013-05-14,0.48978,-0.018965,192450.0,86478.63,60306258.09,13892.0
08.973.951/0001-59,BB ACOES SIDERURGIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,2013-05-13,0.499248,-0.012444,160990.0,28113.8,61364077.18,13906.0
08.973.951/0001-59,BB ACOES SIDERURGIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,2013-05-10,0.505539,-0.012999,66650.0,31526.86,62002798.04,13913.0
08.973.951/0001-59,BB ACOES SIDERURGIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,2013-05-09,0.512197,-0.012455,60694.0,101832.45,62783744.25,13929.0
08.973.951/0001-59,BB ACOES SIDERURGIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,2013-05-08,0.518657,-0.018467,357719.0,162409.48,63617284.43,13933.0
08.973.951/0001-59,BB ACOES SIDERURGIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,2013-05-07,0.528415,-0.001011,62200.0,575206.65,64615110.94,13946.0
08.973.951/0001-59,BB ACOES SIDERURGIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,2013-05-06,0.52895,-0.009817,18581.0,67288.28,65194094.91,13961.0
08.973.951/0001-59,BB ACOES SIDERURGIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,2013-05-03,0.534194,0.003014,49940.0,147379.04,65889567.56,13970.0
08.973.951/0001-59,BB ACOES SIDERURGIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,2013-05-02,0.532589,-0.018305,188200.0,69912.67,65788774.8,13983.0
08.973.951/0001-59,BB ACOES SIDERURGIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,2013-04-30,0.54252,0.012998,41500.0,135704.55,66895061.3,13988.0
08.973.951/0001-59,BB ACOES SIDERURGIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,2013-04-29,0.535559,0.005616,12601.0,153790.6,66129696.89,14001.0
08.973.951/0001-59,BB ACOES SIDERURGIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,2013-04-26,0.532568,-0.025029,22900.0,69183.31,65900781.21,14016.0
08.973.951/0001-59,BB ACOES SIDERURGIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,2013-04-25,0.54624,-0.004329,618083.97,308898.6,67640007.82,14032.0
08.973.951/0001-59,BB ACOES SIDERURGIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,2013-04-24,0.548615,0.005509,1700.0,344006.38,67623689.12,14090.0
08.973.951/0001-59,BB ACOES SIDERURGIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,2013-04-23,0.545609,0.015122,313641.0,200757.64,67593550.18,14136.0
08.973.951/0001-59,BB ACOES SIDERURGIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,2013-04-22,0.537481,-0.00247,205470.0,199136.97,66475325.85,14172.0
08.973.951/0001-59,BB ACOES SIDERURGIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,2013-04-19,0.538812,0.0061,144800.0,146716.15,66633695.46,14184.0
08.973.951/0001-59,BB ACOES SIDERURGIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,2013-04-18,0.535545,0.018361,18550.0,69462.37,66231595.69,14193.0
08.973.951/0001-59,BB ACOES SIDERURGIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,2013-04-17,0.525889,-0.006392,52851.0,596936.12,65087355.72,14204.0
08.973.951/0001-59,BB ACOES SIDERURGIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,2013-04-16,0.529272,0.017074,25400.0,69901.04,66053663.4,14213.0
08.973.951/0001-59,BB ACOES SIDERURGIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,2013-04-15,0.520387,-0.044564,64307.0,111647.62,64988499.55,14235.0
08.973.951/0001-59,BB ACOES SIDERURGIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,2013-04-12,0.544659,-0.008954,18000.0,58315.71,68069335.96,14258.0
08.973.951/0001-59,BB ACOES SIDERURGIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,2013-04-11,0.54958,-0.012541,452460.0,99786.94,68725013.89,14281.0
08.973.951/0001-59,BB ACOES SIDERURGIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,2013-04-10,0.55656,0.001845,21050.0,88469.8,69240674.66,14299.0
08.973.951/0001-59,BB ACOES SIDERURGIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,2013-04-09,0.555535,0.007715,164100.0,143451.35,69180497.59,14313.0
08.973.951/0001-59,BB ACOES SIDERURGIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,2013-04-08,0.551282,-0.007777,70800.01,224216.25,68630338.07,14330.0
08.973.951/0001-59,BB ACOES SIDERURGIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,2013-04-05,0.555603,0.007619,27100.0,131354.46,69322911.21,14338.0
08.973.951/0001-59,BB ACOES SIDERURGIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,2013-04-04,0.551402,-0.015361,49900.0,303920.36,68902194.37,14354.0
08.973.951/0001-59,BB ACOES SIDERURGIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,2013-04-03,0.560004,0.002702,12600.0,74578.13,70235103.24,14361.0
08.973.951/0001-59,BB ACOES SIDERURGIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,2013-04-02,0.558495,-0.022896,11020.0,71690.58,70107588.39,14376.0
08.973.951/0001-59,BB ACOES SIDERURGIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,2013-04-01,0.571582,0.016285,152240.0,57651.16,71812575.96,14385.0
08.973.951/0001-59,BB ACOES SIDERURGIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,2013-03-28,0.562423,0.005897,115750.0,323524.27,70568681.14,14395.0
08.973.951/0001-59,BB ACOES SIDERURGIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,2013-03-27,0.559126,0.001463,19639.7,17276.97,70361632.17,14400.0
08.973.951/0001-59,BB ACOES SIDERURGIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,2013-03-26,0.558309,0.024091,215138.0,64608.52,70256454.8,14408.0
08.973.951/0001-59,BB ACOES SIDERURGIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,2013-03-25,0.545175,-0.016052,19195.0,24094.95,68456718.52,14419.0
08.973.951/0001-59,BB ACOES SIDERURGIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,2013-03-22,0.554069,0.007504,107950.0,42785.86,69578416.63,14428.0
08.973.951/0001-59,BB ACOES SIDERURGIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,2013-03-21,0.549942,-0.008733,33629.0,61452.31,68995556.19,14439.0
08.973.951/0001-59,BB ACOES SIDERURGIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,2013-03-20,0.554787,0.000453,287300.0,153215.44,69631449.54,14452.0
08.973.951/0001-59,BB ACOES SIDERURGIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,2013-03-19,0.554536,-0.020988,318563.0,87511.49,69465931.74,14455.0
08.973.951/0001-59,BB ACOES SIDERURGIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,2013-03-18,0.566424,0.009032,16700.0,7105.26,70719096.9,14464.0
08.973.951/0001-59,BB ACOES SIDERURGIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,2013-03-15,0.561354,-0.026237,83150.0,10785.7,70076561.43,14466.0
08.973.951/0001-59,BB ACOES SIDERURGIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,2013-03-14,0.576479,-0.000524,20530.0,836075.05,71890406.86,14471.0
08.973.951/0001-59,BB ACOES SIDERURGIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,2013-03-13,0.576781,-0.014403,46200.0,97071.67,72744039.71,14486.0
08.973.951/0001-59,BB ACOES SIDERURGIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,2013-03-12,0.58521,0.000332,24800.0,74662.12,73858791.06,14499.0
08.973.951/0001-59,BB ACOES SIDERURGIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,2013-03-11,0.585016,0.000328,11780.0,45184.29,73884054.01,14506.0
08.973.951/0001-59,BB ACOES SIDERURGIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,2013-03-08,0.584824,-0.003755,86500.0,204646.65,73893265.59,14513.0
08.973.951/0001-59,BB ACOES SIDERURGIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,2013-03-07,0.587028,0.010321,118475.0,35007.09,74290279.11,14524.0
08.973.951/0001-59,BB ACOES SIDERURGIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,2013-03-06,0.581031,0.044387,10800.0,27123.07,73448719.21,14531.0
08.973.951/0001-59,BB ACOES SIDERURGIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,2013-03-05,0.556337,-0.010941,745041.91,99577.08,70342757.09,14540.0
08.973.951/0001-59,BB ACOES SIDERURGIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,2013-03-04,0.562491,-0.002336,9150.0,70748.36,70468252.95,14566.0
08.973.951/0001-59,BB ACOES SIDERURGIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,2013-03-01,0.563808,-0.017684,98295.0,124929.86,70695010.63,14572.0
08.973.951/0001-59,BB ACOES SIDERURGIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,2013-02-28,0.573958,0.002892,230210.0,76196.12,71994854.0,14577.0
08.973.951/0001-59,BB ACOES SIDERURGIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,2013-02-27,0.572303,-0.014528,42250.0,31685.85,71633652.83,14581.0
08.973.951/0001-59,BB ACOES SIDERURGIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,2013-02-26,0.58074,0.017753,164727.48,36581.22,72678994.81,14583.0
08.973.951/0001-59,BB ACOES SIDERURGIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,2013-02-25,0.57061,0.020028,23900.0,178749.7,71285306.13,14593.0
08.973.951/0001-59,BB ACOES SIDERURGIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,2013-02-22,0.559406,-0.002308,78489.0,47618.27,70037451.1,14600.0
08.973.951/0001-59,BB ACOES SIDERURGIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,2013-02-21,0.5607,0.00535,30000.0,70408.5,70168447.73,14609.0
08.973.951/0001-59,BB ACOES SIDERURGIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,2013-02-20,0.557716,-0.031237,12070.0,134931.6,69835225.8,14621.0
08.973.951/0001-59,BB ACOES SIDERURGIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,2013-02-19,0.575699,-0.011609,10850.0,147305.9,72213908.26,14632.0
08.973.951/0001-59,BB ACOES SIDERURGIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,2013-02-18,0.582461,-0.018219,4610.0,51074.28,73200091.93,14651.0
08.973.951/0001-59,BB ACOES SIDERURGIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,2013-02-15,0.59327,-0.012251,20347.37,305874.12,74605912.82,14666.0
08.973.951/0001-59,BB ACOES SIDERURGIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,2013-02-14,0.600628,-0.003476,8900.0,58142.57,75820248.2,14670.0
08.973.951/0001-59,BB ACOES SIDERURGIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,2013-02-13,0.602723,0.006797,69700.0,161058.0,76134121.88,14680.0
08.973.951/0001-59,BB ACOES SIDERURGIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,2013-02-08,0.598654,-0.001902,107199.16,71345.57,75710799.83,14692.0
08.973.951/0001-59,BB ACOES SIDERURGIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,2013-02-07,0.599795,-0.01222,85619.87,85415.84,75819250.34,14705.0
08.973.951/0001-59,BB ACOES SIDERURGIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,2013-02-06,0.607215,0.006841,55750.0,41905.55,76756917.67,14715.0
08.973.951/0001-59,BB ACOES SIDERURGIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,2013-02-05,0.603089,0.006875,32281.0,60709.18,76221659.17,14725.0
08.973.951/0001-59,BB ACOES SIDERURGIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,2013-02-04,0.598971,-0.021738,75356.84,18316.51,75729475.95,14741.0
08.973.951/0001-59,BB ACOES SIDERURGIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,2013-02-01,0.612281,0.010862,70409.64,32841.18,77354014.71,14742.0
08.973.951/0001-59,BB ACOES SIDERURGIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,2013-01-31,0.605702,0.007413,32650.0,152566.91,76485652.58,14750.0
08.973.951/0001-59,BB ACOES SIDERURGIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,2013-01-30,0.601245,-0.019798,29084.38,168269.52,76041882.06,14762.0
08.973.951/0001-59,BB ACOES SIDERURGIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,2013-01-29,0.613389,0.020911,1526238.73,191556.87,77719765.0,14775.0
08.973.951/0001-59,BB ACOES SIDERURGIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,2013-01-28,0.600825,-0.023861,29005.79,91184.85,74820445.76,14802.0
08.973.951/0001-59,BB ACOES SIDERURGIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,2013-01-25,0.615512,-8.3e-05,31983.0,219447.71,76713100.84,14812.0
08.973.951/0001-59,BB ACOES SIDERURGIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,2013-01-24,0.615563,-0.027187,6300.0,74196.84,76907024.29,14821.0
08.973.951/0001-59,BB ACOES SIDERURGIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,2013-01-23,0.632766,0.000251,22996.73,941717.56,79126059.78,14835.0
08.973.951/0001-59,BB ACOES SIDERURGIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,2013-01-22,0.632607,-0.012641,22200.0,70061.85,80024680.71,14846.0
08.973.951/0001-59,BB ACOES SIDERURGIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,2013-01-21,0.640706,-0.012939,27517.19,87874.68,81097683.67,14865.0
08.973.951/0001-59,BB ACOES SIDERURGIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,2013-01-18,0.649105,-0.003954,12165.31,122061.99,82221908.49,14866.0
08.973.951/0001-59,BB ACOES SIDERURGIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,2013-01-17,0.651682,-0.002267,64939.95,91157.7,82658648.67,14881.0
